paper_id,task_id,domain,condition,model_slot_id,execution_family,variant_id,registry_id,registered_rows,operational_successes,success_rate,private_score_mean,private_score_min,private_score_max,final_source_count,final_sources
agent_toolformer,AGENT-TF-01,agent_tool_use,C,deepseek_primary,alternate_reducers,source_window_ratio_60_v1,A,3,1,0.3333333333333333,0.3333333333333333,0.0,1.0,2,"[""fg5_exact_output_direct"",""payload_interface_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,C,deepseek_primary,alternate_reducers,source_window_ratio_60_v1,B,3,3,1.0,1.0,1.0,1.0,2,"[""fg5_exact_output_direct"",""payload_interface_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,C,deepseek_primary,controls,byte_identical_identity,A,3,0,0.0,0.0,0.0,0.0,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,C,deepseek_primary,controls,byte_identical_identity,B,3,1,0.3333333333333333,0.3333333333333333,0.0,1.0,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,C,deepseek_primary,controls,destructive_core_negative,A,3,0,0.0,0.0,0.0,0.0,1,"[""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,C,deepseek_primary,controls,destructive_core_negative,B,3,0,0.0,0.0,0.0,0.0,2,"[""fg5_exact_output_direct"",""payload_interface_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,C,deepseek_primary,controls,planted_redundancy_positive,A,3,2,0.6666666666666666,0.6666666666666666,0.0,1.0,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,C,deepseek_primary,controls,planted_redundancy_positive,B,3,0,0.0,0.0,0.0,0.0,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,C,deepseek_primary,structural_ladder,L0_primary_slice,A,3,2,0.6666666666666666,0.6666666666666666,0.0,1.0,1,"[""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,C,deepseek_primary,structural_ladder,L0_primary_slice,B,3,1,0.3333333333333333,0.3333333333333333,0.0,1.0,2,"[""fg5_exact_output_direct"",""payload_interface_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,C,deepseek_primary,structural_ladder,L1_mid_restore,A,3,1,0.3333333333333333,0.3333333333333333,0.0,1.0,2,"[""fg5_exact_output_direct"",""payload_interface_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,C,deepseek_primary,structural_ladder,L1_mid_restore,B,3,0,0.0,0.0,0.0,0.0,2,"[""fg5_exact_output_direct"",""payload_interface_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,C,deepseek_primary,structural_ladder,L2_near_full_strict,A,3,0,0.0,0.0,0.0,0.0,3,"[""fg3_retained"",""fg5_exact_output_direct"",""payload_interface_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,C,deepseek_primary,structural_ladder,L2_near_full_strict,B,3,0,0.0,0.0,0.0,0.0,1,"[""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,claude_opus_4_7,required_closed_models,primary_dag_ratio_60_v1,A,3,0,0.0,0.0,0.0,0.0,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,claude_opus_4_7,required_closed_models,primary_dag_ratio_60_v1,B,3,1,0.3333333333333333,0.3333333333333333,0.0,1.0,2,"[""fg5_exact_output_direct"",""integrity_digest_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,deepseek_primary,alternate_reducers,dag_greedy_ratio_60_v1,A,3,0,0.0,0.0,0.0,0.0,3,"[""fg3_retained"",""fg5_exact_output_direct"",""response_format_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,deepseek_primary,alternate_reducers,dag_greedy_ratio_60_v1,B,3,0,0.0,0.0,0.0,0.0,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,deepseek_primary,alternate_reducers,source_window_ratio_60_v1,A,3,0,0.0,0.0,0.0,0.0,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,deepseek_primary,alternate_reducers,source_window_ratio_60_v1,B,3,1,0.3333333333333333,0.3333333333333333,0.0,1.0,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,deepseek_primary,controls,byte_identical_identity,A,3,1,0.3333333333333333,0.3333333333333333,0.0,1.0,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,deepseek_primary,controls,byte_identical_identity,B,3,0,0.0,0.0,0.0,0.0,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,deepseek_primary,controls,destructive_core_negative,A,3,0,0.0,0.0,0.0,0.0,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,deepseek_primary,controls,destructive_core_negative,B,3,0,0.0,0.0,0.0,0.0,2,"[""fg5_exact_output_direct"",""response_format_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,deepseek_primary,controls,planted_redundancy_positive,A,3,0,0.0,0.0,0.0,0.0,2,"[""fg3_retained"",""payload_interface_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,deepseek_primary,controls,planted_redundancy_positive,B,3,0,0.0,0.0,0.0,0.0,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,deepseek_primary,primary,primary_dag_ratio_60_v1,A,3,0,0.0,0.0,0.0,0.0,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,deepseek_primary,primary,primary_dag_ratio_60_v1,B,3,1,0.3333333333333333,0.3333333333333333,0.0,1.0,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,deepseek_primary,structural_ladder,L0_primary_slice,A,3,0,0.0,0.0,0.0,0.0,2,"[""fg5_exact_output_direct"",""response_format_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,deepseek_primary,structural_ladder,L0_primary_slice,B,3,2,0.6666666666666666,0.6666666666666666,0.0,1.0,1,"[""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,deepseek_primary,structural_ladder,L1_mid_restore,A,3,0,0.0,0.0,0.0,0.0,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,deepseek_primary,structural_ladder,L1_mid_restore,B,3,1,0.3333333333333333,0.3333333333333333,0.0,1.0,1,"[""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,deepseek_primary,structural_ladder,L2_near_full_strict,A,3,0,0.0,0.0,0.0,0.0,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,deepseek_primary,structural_ladder,L2_near_full_strict,B,3,1,0.3333333333333333,0.3333333333333333,0.0,1.0,1,"[""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,gpt_5_5,required_closed_models,primary_dag_ratio_60_v1,A,3,0,0.0,0.0,0.0,0.0,1,"[""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,gpt_5_5,required_closed_models,primary_dag_ratio_60_v1,B,3,0,0.0,0.0,0.0,0.0,1,"[""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,gpt_5_6_luna,remote_anchor,primary_dag_ratio_60_v1,A,3,0,0.0,0.0,0.0,0.0,1,"[""integrity_digest_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,gpt_5_6_luna,remote_anchor,primary_dag_ratio_60_v1,B,3,0,0.0,0.0,0.0,0.0,1,"[""integrity_digest_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,gpt_5_6_sol,required_closed_models,primary_dag_ratio_60_v1,A,3,0,0.0,0.0,0.0,0.0,1,"[""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,gpt_5_6_sol,required_closed_models,primary_dag_ratio_60_v1,B,3,0,0.0,0.0,0.0,0.0,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,gpt_5_6_terra,required_closed_models,primary_dag_ratio_60_v1,A,3,0,0.0,0.0,0.0,0.0,2,"[""fg5_exact_output_direct"",""integrity_digest_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,F,gpt_5_6_terra,required_closed_models,primary_dag_ratio_60_v1,B,3,0,0.0,0.0,0.0,0.0,1,"[""integrity_digest_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,I,claude_opus_4_7,required_closed_models,primary_dag_ratio_60_v1,A,3,0,0.0,0.0,0.0,0.0,1,"[""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,I,claude_opus_4_7,required_closed_models,primary_dag_ratio_60_v1,B,3,2,0.6666666666666666,0.6666666666666666,0.0,1.0,2,"[""fg5_exact_output_direct"",""integrity_digest_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,I,gpt_5_5,required_closed_models,primary_dag_ratio_60_v1,A,3,0,0.0,0.0,0.0,0.0,1,"[""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,I,gpt_5_5,required_closed_models,primary_dag_ratio_60_v1,B,3,0,0.0,0.0,0.0,0.0,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,I,gpt_5_6_luna,remote_anchor,primary_dag_ratio_60_v1,A,3,0,0.0,0.0,0.0,0.0,1,"[""integrity_digest_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,I,gpt_5_6_luna,remote_anchor,primary_dag_ratio_60_v1,B,3,0,0.0,0.0,0.0,0.0,1,"[""integrity_digest_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,I,gpt_5_6_sol,required_closed_models,primary_dag_ratio_60_v1,A,3,2,0.6666666666666666,0.6666666666666666,0.0,1.0,1,"[""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,I,gpt_5_6_sol,required_closed_models,primary_dag_ratio_60_v1,B,3,1,0.3333333333333333,0.3333333333333333,0.0,1.0,1,"[""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,I,gpt_5_6_terra,required_closed_models,primary_dag_ratio_60_v1,A,3,0,0.0,0.0,0.0,0.0,2,"[""fg5_exact_output_direct"",""integrity_digest_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,I,gpt_5_6_terra,required_closed_models,primary_dag_ratio_60_v1,B,3,0,0.0,0.0,0.0,0.0,1,"[""integrity_digest_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,S,claude_opus_4_7,required_closed_models,primary_dag_ratio_60_v1,A,3,1,0.3333333333333333,0.3333333333333333,0.0,1.0,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,S,claude_opus_4_7,required_closed_models,primary_dag_ratio_60_v1,B,3,2,0.6666666666666666,0.6666666666666666,0.0,1.0,2,"[""fg5_exact_output_direct"",""payload_interface_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,S,deepseek_primary,primary,primary_dag_ratio_60_v1,A,3,0,0.0,0.0,0.0,0.0,2,"[""fg5_exact_output_direct"",""payload_interface_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,S,deepseek_primary,primary,primary_dag_ratio_60_v1,B,3,0,0.0,0.0,0.0,0.0,2,"[""fg5_exact_output_direct"",""payload_interface_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,S,gpt_5_5,required_closed_models,primary_dag_ratio_60_v1,A,3,0,0.0,0.0,0.0,0.0,1,"[""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,S,gpt_5_5,required_closed_models,primary_dag_ratio_60_v1,B,3,0,0.0,0.0,0.0,0.0,1,"[""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,S,gpt_5_6_luna,remote_anchor,primary_dag_ratio_60_v1,A,3,0,0.0,0.0,0.0,0.0,1,"[""integrity_digest_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,S,gpt_5_6_luna,remote_anchor,primary_dag_ratio_60_v1,B,3,0,0.0,0.0,0.0,0.0,1,"[""integrity_digest_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,S,gpt_5_6_sol,required_closed_models,primary_dag_ratio_60_v1,A,3,1,0.3333333333333333,0.3333333333333333,0.0,1.0,1,"[""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,S,gpt_5_6_sol,required_closed_models,primary_dag_ratio_60_v1,B,3,2,0.6666666666666666,0.6666666666666666,0.0,1.0,1,"[""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,S,gpt_5_6_terra,required_closed_models,primary_dag_ratio_60_v1,A,3,0,0.0,0.0,0.0,0.0,2,"[""integrity_digest_successor"",""provider_availability_successor""]"
agent_toolformer,AGENT-TF-01,agent_tool_use,S,gpt_5_6_terra,required_closed_models,primary_dag_ratio_60_v1,B,3,0,0.0,0.0,0.0,0.0,1,"[""integrity_digest_successor""]"
agent_toolformer,AGENT-TF-02,agent_tool_use,B,deepseek_primary,primary,primary_dag_ratio_60_v1,A,3,3,1.0,1.0,1.0,1.0,1,"[""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-02,agent_tool_use,B,deepseek_primary,primary,primary_dag_ratio_60_v1,B,3,3,1.0,1.0,1.0,1.0,2,"[""fg5_exact_output_direct"",""payload_interface_successor""]"
agent_toolformer,AGENT-TF-02,agent_tool_use,F,deepseek_primary,primary,primary_dag_ratio_60_v1,A,3,3,1.0,1.0,1.0,1.0,3,"[""fg5_exact_output_direct"",""payload_interface_successor"",""response_format_successor""]"
agent_toolformer,AGENT-TF-02,agent_tool_use,F,deepseek_primary,primary,primary_dag_ratio_60_v1,B,3,2,0.6666666666666666,0.6666666666666666,0.0,1.0,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
agent_toolformer,AGENT-TF-02,agent_tool_use,S,deepseek_primary,primary,primary_dag_ratio_60_v1,A,3,3,1.0,1.0,1.0,1.0,3,"[""fg3_retained"",""fg5_exact_output_direct"",""payload_interface_successor""]"
agent_toolformer,AGENT-TF-02,agent_tool_use,S,deepseek_primary,primary,primary_dag_ratio_60_v1,B,3,3,1.0,1.0,1.0,1.0,1,"[""fg5_exact_output_direct""]"
data_hdbscan,DATA-HDB-01,data_analysis,B,claude_opus_4_7,required_closed_models,primary_dag_ratio_60_v1,A,3,0,0.0,0.71875,0.71875,0.71875,1,"[""fg5_exact_output_direct""]"
data_hdbscan,DATA-HDB-01,data_analysis,B,claude_opus_4_7,required_closed_models,primary_dag_ratio_60_v1,B,3,0,0.0,0.875,0.875,0.875,1,"[""fg5_exact_output_direct""]"
data_hdbscan,DATA-HDB-01,data_analysis,B,deepseek_primary,primary,primary_dag_ratio_60_v1,A,3,0,0.0,0.5104166666666666,0.09375,0.71875,1,"[""fg5_exact_output_direct""]"
data_hdbscan,DATA-HDB-01,data_analysis,B,deepseek_primary,primary,primary_dag_ratio_60_v1,B,3,0,0.0,0.875,0.875,0.875,1,"[""fg5_exact_output_direct""]"
data_hdbscan,DATA-HDB-01,data_analysis,B,gpt_5_5,required_closed_models,primary_dag_ratio_60_v1,A,3,0,0.0,0.71875,0.71875,0.71875,1,"[""fg5_exact_output_direct""]"
data_hdbscan,DATA-HDB-01,data_analysis,B,gpt_5_5,required_closed_models,primary_dag_ratio_60_v1,B,3,0,0.0,0.2916666666666667,0.0,0.875,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
data_hdbscan,DATA-HDB-01,data_analysis,B,gpt_5_6_luna,remote_anchor,primary_dag_ratio_60_v1,A,3,0,0.0,0.71875,0.71875,0.71875,1,"[""integrity_digest_successor""]"
data_hdbscan,DATA-HDB-01,data_analysis,B,gpt_5_6_luna,remote_anchor,primary_dag_ratio_60_v1,B,3,0,0.0,0.875,0.875,0.875,1,"[""integrity_digest_successor""]"
data_hdbscan,DATA-HDB-01,data_analysis,B,gpt_5_6_sol,required_closed_models,primary_dag_ratio_60_v1,A,3,1,0.3333333333333333,0.8125,0.71875,1.0,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
data_hdbscan,DATA-HDB-01,data_analysis,B,gpt_5_6_sol,required_closed_models,primary_dag_ratio_60_v1,B,3,1,0.3333333333333333,0.9166666666666666,0.875,1.0,2,"[""fg3_retained"",""fg5_exact_output_direct""]"
data_hdbscan,DATA-HDB-01,data_analysis,B,gpt_5_6_terra,required_closed_models,primary_dag_ratio_60_v1,A,3,0,0.0,0.71875,0.71875,0.71875,1,"[""fg5_exact_output_direct""]"
data_hdbscan,DATA-HDB-01,data_analysis,B,gpt_5_6_terra,required_closed_models,primary_dag_ratio_60_v1,B,3,0,0.0,0.875,0.875,0.875,1,"[""fg5_exact_output_direct""]"
data_hdbscan,DATA-HDB-01,data_analysis,C,deepseek_primary,alternate_reducers,dag_greedy_ratio_60_v1,A,3,0,0.0,0.71875,0.71875,0.71875,1,"[""fg5_exact_output_direct""]"
data_hdbscan,DATA-HDB-01,data_analysis,C,deepseek_primary,alternate_reducers,dag_greedy_ratio_60_v1,B,3,0,0.0,0.875,0.875,0.875,1,"[""fg5_exact_output_direct""]"
data_hdbscan,DATA-HDB-01,data_analysis,C,deepseek_primary,alternate_reducers,source_window_ratio_60_v1,A,3,0,0.0,0.71875,0.71875,0.71875,1,"[""fg5_exact_output_direct""]"
data_hdbscan,DATA-HDB-01,data_analysis,C,deepseek_primary,alternate_reducers,source_window_ratio_60_v1,B,3,0,0.0,0.5833333333333334,0.0,0.875,3,"[""fg3_retained"",""fg5_exact_output_direct"",""payload_interface_successor""]"
data_hdbscan,DATA-HDB-01,data_analysis,C,deepseek_primary,controls,byte_identical_identity,A,3,0,0.0,0.71875,0.71875,0.71875,2,"[""fg5_exact_output_direct"",""payload_interface_successor""]"
data_hdbscan,DATA-HDB-01,data_analysis,C,deepseek_primary,controls,byte_identical_identity,B,3,0,0.0,0.875,0.875,0.875,2,"[""fg5_exact_output_direct"",""payload_interface_successor""]"
data_hdbscan,DATA-HDB-01,data_analysis,C,deepseek_primary,controls,destructive_core_negative,A,3,0,0.0,0.71875,0.71875,0.71875,1,"[""fg5_exact_output_direct""]"
data_hdbscan,DATA-HDB-01,data_analysis,C,deepseek_primary,controls,destructive_core_negative,B,3,0,0.0,0.875,0.875,0.875,2,"[""fg5_exact_output_direct"",""payload_interface_successor""]"
data_hdbscan,DATA-HDB-01,data_analysis,C,deepseek_primary,controls,planted_redundancy_positive,A,3,0,0.0,0.71875,0.71875,0.71875,2,"[""fg5_exact_output_direct"",""payload_interface_successor""]"
data_hdbscan,DATA-HDB-01,data_analysis,C,deepseek_primary,controls,planted_redundancy_positive,B,3,0,0.0,0.5833333333333334,0.0,0.875,3,"[""fg3_retained"",""payload_interface_successor"",""response_format_successor""]"
